review,label
minta tali nada tp malah kasih putih padahal udah ditambahin catat payah,0
beli dua kali nyata sama aja beli warna putih buat tie dye pertama kali beli gagal akhir coba gagal gatau salah mana baju warna nyesel sekarang gatau mau apain,0
sedikit kecewa sih sama kualitas selernya udah kasih gambar bening udah kasih tau kalau gambar hd masalah bilang biar kirim ulang lewat email apa malah sablon gambar pecah karet lengan pinggang tipis banget cepet melar mana sen,0
banyak warna ga ukur xl,1
barang sih bagus lebih tingkat layan masa aku udah cencel udah iyain sama adminnya phpin dong barang kirim aku cencel buat nambah jumlah produk bukan mau cencel gak jadi ambil parah sihh adminnya bikin emosi,0
kecewa sih warna kirim salah gabisa dituker padahal suka banget sama bahan moga bsk pas order ga salah lg,1
bagi depan topi kokoh jadi lihat mleyotmleyot kurang lengkung kayu,0
sweater cropnya gak dateng,1
beda sama foto bordir tulis beda,1
bahan pe bukan fleace,0
crop dicrop beneran ga manis manis kayak doi,1
bintang kirim bintang kualitas produk kirim sangat kecewa admin ga jelas bilang sweater putih kosong suruh ganti warna hijau lumut pas datang malah warna putih,0
sen army tua malah kirim coklat kocak banget kata kalau gak stock kabarin malah langsung kirim aja paket kasih tau dulu,1
stok jelas aku sen warna putih padahal situ banyak bgt malah kosong ukuranya kecil aku bilang xl ukur malah kaya l cuma cm maaf aku kecewa banget padahal mau aku kasih temen aku takut muat badan besar udah bayar se harga xxl padahal,0
kecewa banget sablon sama sekali sesuai ekspektasi jelek banget jadi,1
kok kirim hitam semua,0
kaos kurang hyung hehe,0
produk bagus salah kirim warna depan konfirmasi kak kecewa banget salah warna gin,0
kasih bintang kualitas produk muas hati cacat mohon perhati nie kak terimakasih,1
barang gambar maupun deskripsi terang tangan panjang kirim tangan pendek ukur m kecil sekali sih baju anak anak hadeuh,0
banyak reject nya kak lumayan risih kalau dipake gabisa ilang gitu kyaknya duh bingung mana buat kado temen saran kalau barang udah mau kirim beli check baik lebih diperhatiin aja kalau bahan mah emang gabisa ekspek banyak maaf kasih bintang,0
bahan gak sesuai tipis lebih tipis ungu jauh beda kecewa sihh kayak gitu warna nya sih bagus cuma bahan aja kirim perhati barang emas lama banget padahal kirim cepat,0
pertama beli ukuranya pas banget suka dua kali sen ukur sama tp kok kecil datang kecewa si beli gak muat dong baik gimana satu ukur kok gak muat,1
kirim sangat lama barang tetap worth it sekali harga segitu,0
aku udah lumayan sering beli sini kali rada kecewa sih warna kirim latte padahal aku udah bales biru benhur kalau buat temenku sendiri sih gamasalah masalah buat temenku,0
bahan bagus bukan katun asli,0
kecewa bales chat lama minta dicancel ga dibales minta refund udah aju akhir kirim huh kurang si layan padahal bilang salah ukur salah motif,0
kirim lama adminnya slow respon kalok turut overall barang lumayan bagus harga segitu,0
minta l tadi stiker kerah jaket ukur xl plastik nya l ukur benar mana gede sih,1
kemarin komplain tp balas padahal seller online,0
sedih kirain hitam bakal sama malah beda aga biru biru,0
warna beda jauh pict,0
kecewa kirim lambat sekali ceroboh udah hari barang bom kirim pesan selip barang bordir mlencong mata pandanya putih responnya lumayan bagus baik utama harga langgan,0
warna putih kotor noda gituh warna hitam bagi atas topi kayak gituh syedih banget,0
sungguh sangat kecewa padahal dulu langgan promo belanja banyak jual nyata emas makan waktu lama batal bagaimana orang orang sen tunggu lama sekarang tindak,0
kecewa gak besar zipper xxl nya kecil bgt padahal uju xl ziper masuk tp sweterpolos hodienya xxl gak masuk sama skali,0
salah kirim chat tp ga respon,1
warna lebih biru,1
baju bolong,0
barang terima kuliatas bagus banget sayang barang kirim salah pesan baby blue ukur m latte ukur s datang malah latte ukur s semua,1
suka barang kualitas bagus kurang kak pesan barang warna kuning biru kuning kurang muas,0
kali benerbener kecewa mau mocca kasih latte soo kalau buat sendiri sih its oke buat jual rugi bandar dong mau beli jadi kaga mau,1
bagi gelang tangan sobek tp jahit sih bagus barang,0
pesan hoodie jumper smoked dateng malah polos doang gimana si jelas pesan hoodie jumper smoked kirim malah polos doang,0
sablon bagus rapih suka minus produk cacat custom tulis tukar,0
mesan nasa hitam kirim hitam polos,0
up pesan datang wah,0
pesan tanya warna neon kata pas pesan pilih neon warna alternative nyata gak smuanya terima chat jam bilang proses kuning balas jam gak mau mau pilih warna tetep nyampe kuning,1
barang sesuai pesan pesan lengan pendek dikirimin lengan panjang,1
ga sesuai masa nama nimpah gitu huruf cacat,0
tulis salah sedikit sedih respon adminnya gak respon awal tindak lanjut balas,0
bahan bagus bordir rapi sayang sen xl datang kecil banget ukur m kepala gak masuk,0
kok bolong sih,0
ukur gak sesuai sen l dateng xxl,1
warna sesuai deskripsi terlalu cerah,0
tulis kayak kelupas terus typo tulis tingkat,0
aku udah nilai kecewa banget kali benerbener ga kaya biasa sen tanggal agustus batas barang kirim sekarang tanggal agustus kirim kirim malah baru kasih tau kalau warna aku sen abis,0
aku ubah nilai kemarin tanggal udah sen udah laku bayar batas waktu kirim tanggal agustus kemarin sekrang tanggal agustus kirim malah didapet chat kata stok warna aku pilih kosong padahal tanggal agustus udah bayar,0
pesan ukur l sama xl minta warna abu tua tp ukur l kasih warna hitam konfirmasi padahal pesan orang,1
kecewa sih soal sen warna putih datang warna hijau neon,0
notes jangan warna abu terus chat bilang jangan warna abu kirim warna abu semua kecewa abis udah gitu fontnya kok kecil banget yak,0
minta ukur l kasih s,1
sen dateng satu salah warna dikomplen kata barang sold ga konfirmasi belum minimal selipin uang kembali dong paket chat lama banget balas sumpah kalau ga aku gegerin ni toko kayak pesan aku kurang lewat deh pertama kali belanja sini auto tobat,0
bahan tipis nyata kirim sangat sangat lama pembyaran tanggal gak kirim kirim tanggal batal otomatis order ulang kalau bukan custom kata barang udah jdi gak mngkin aku order ulang,0
kan udah konfirmasi ganti warna hitam ukur s nya ga jadi putih udah dichat kali datengnya tetap warna putih,0
suka banget sama bahan sellernya ramah banget asli cuma kecewa kirim sen bareng sama masker masker dibatalin sama shopeenya lebih batas kirim sedih sih padahal beli berapa kali cuma lambat banget kirim,1
sorry buat ga full bintang coz barang beda warna topi baseball hoodie jumper black no prob crop hoodie jumper neon kosong oke info admin ganti peach tp hoodie jumper mocca beda banget padahal u couple gada info belum kecewa iya pen return berat ongkir,0
mau hitam kirim pink,1
aku kasi bintang soal barang sesuai aku minta warna hitam lengan pendek terus chat sama adminnya kata barang nya habis mau ganti warna apa aku minta ganti warna maroon eh datengnya warna hitam terus lengan panjang terus karet tangan gak sesuai ekspetasi banget,1
kecewa satu pesan apa kirim apa ngajukan kembali lalu tolak,0
sen satu hijau lumut kirim navy semua,1
kali kalau warna udah habis toko kasih terang habis orang uda pesan baru kasih tau kalau warna ga terus ukur baju minta xxl datang malah bukan xxl xxxl walaupun baju tempelin ukur xxl tau kalau bukan ukur xxl,0
gak ngerti size biasa m aku sen kok kecil yah gak dipake rugi,0
sesuai design order,1
order sweater dateng hoodie jumper,1
salah kirim warna respon owner lama order warna salmon kirim baby pink meski direturn barang,0
emas lama tp untung isi salah,0
pesan ukur l kirim xl,1
kalau warna ingin kosong beritahu jangan main kirim warna ajaa,0
kirim lama respon lambat,1
warna sesuai etalase tp pas sen konfirmasi warna tp datang malah sesuai emas lama sekali,1
harus warna malah kirim warna ka jangan kayak gin,0
sangat kecewa sumpah order warna datang warna sangat sangat kecewa parah,0
pesan xl datang xxl,0
bahan bagus harga gin worth it lah bikin kecewa warna pertama kosong habis konfirmasi ganti warna eh datang beda warna dichat adminnya ga balas,0
review jujur kalau kualitas barang sih sesuai harga gak bagus gak jelek segi layan buruk parah segi kirim lama banyak warna tera etalase tp pas order nyata ga jadi nunggu konfirmasi lama pilih warna dikit,0
aku kasih bintang bukan kualitas barang salah kirim ukur aku order size m malah dikirm xl jadi oversize gin jdinya kalau bahan tenang aja tetep aman kok lembut dn lumayan tebal penting gak nerawang top deh jangan rangin kualitas bahan,1
kecewa masker gaada dlm paket sweater masker polos bagus,0
awal milih warna salem kosong kirim pink baby sepakat lebih welcome olshop kecewa hoodie kain bagi tangan kanan warna udah pudar gitu jadi beda sama warna terus ngebrudul kurang enak liat moga baik,1
kecewa padahal bilang hoodie sama sweater malah kirim sweater semua kali lebih teliti ka mana nunggunya hari datang malah sweater semua,0
masker gak paket adminnya terlalu fokus jaket lupa masukin masker uda cari harap diselipin jaket zonk,0
kirim lama hari baru,0
kalau buat bahan kasih bintang kalau buat buat emas kirim dah,0
maaf ku kasih bintang aja soal pesan kali sedikit kecewa xxl bahan lumayan lebih bagus pas sen hoodie understand terus xl malah kasar banget bahan kaku udah gtu kecil kayak ukur m custom tulis kecilkecil,0
bahan panas bulu,0
warna order datang beda memang janji sama teman warna sama tp datang beda teman pesa pakai akun beda warna datang kurang bagus bahanya tipis warna terima saran cek benar kalau mau ngirim barang,0
emas lama warna pilih kosong bahkan ganti warna x sebenernya mau ganti pesan gabisa alas pesan udah proses padahal kirim baru hari telah,0
bintang deh php banget sellernya kata coklat habis yauda ganti blue baby kata blue baby sen yaudah aku udah gasuka coklat baru dibeliin temen ku eh malah dapetnya coklat bukan blue baby duh gimana sih kalau ganti warna chat seller lama balas,0
request posisi bordir kecil kiri atas dada datengnya gede tengah complain jawab oke kaka,0
lambat banget batas kirim shopee nya tanggal tanggal baru kirim ajuin batal tolak respon jual bilang tunggu terus ga kasi pasti kapan kirim,0
kecewa banget belnja sini order moca terang tera ready tau kosong terus konfirmasi ngehubungi daya kata latte l proses eh datengnya late xl sayang banget belanja sini barang bagus cuman layan segi itu kurang baik bukan sekali kali,0
lumayan pesan cepat kualitas barang sedikit kurang bagi cropnya gunting biasa lihat gerigi bagi cropnya,0
kapok belanja sini pas pesan warna ungu muda stock habis pesan malah habis mulu gonta ganti warna mulu udah datengnya lama banget lagu gue sen bareng bareng bandung udah kapan tau padahal sama sama jakarta,0
barang sold out tiba tiba padahal seller tawar warna sebut pas pilih malah bilang habis kirim konfirmasi beli jadi salah warna,0
kesel mesennya biru dongker kirim moca kalau memang habis baik konfirmasi dulu beli engga diupdate stok barang,0
nyesel banget ga sesuai ekspetasi kecewa,0
maaf dulu kali lebih teliti kalau ngirim barang,0
toko kurang balas chat,0
maaf ubah nilai beli toko kali sekarang kecewa pas barang cacat terus chat akhir direturn pas direturn kirain barang ganti barang baru nyata malah kirim cacat kemarin,1
respon jual gaada udah konfirmasi chat gaada respon chat apa balesannya apa seperti otomatis jadi ga nyambung,1
gambar sih crop pas bukan crop jadi bikin bete,0
sweaternya sesuai pes,1
bagus m nya kecil banget bahan tipis tebel ga melar,0
kualitas biasa aja kopong jaket gais harga gin malah luar zipper oke tp dalam brudul coi gak double kayak hoodienya jadi ga rekomended buat jaket pergi jauh tq,0
topi dekil jahit kurang rapi,0
mau warna ungu ga dapet udah lanjur transfer yaudahlah warna,1
kondisi jaket jahit kok keluar gin periksa yo min kirim rada kecewa sedikit sih padahal barang oke,0
emas cepat jangan batas akhir waktu kirim kalau masa olshop besar emas kecewa,0
sepatu kecil padahal ukur gak dapet bonus kaos kaki jadi gak dipakek,1
bagi lengan kanan jahit kurang rapih,0
maaf min kasih bintang pesan warna orange neon datang warna neon mohon cek dulu barang min terima kasih,0
maaf yah bintang karena warna salah datang warna bukan mau,0
sebenernya barang bagus sih rapi bahan lembut tebel zippernya oke tp belum udah bilang minta warna pink fanta terus jual bilang siap oke pas dateng rumah malah jadi warna hitam chat jual malah ga balas balas checking bolak balik sering online toko,1
nilai sendiri bahan kecewa banget padahal udah ngajuin cancel cuman jawab doang tetap aja kirim,1
minta kustom kirim polos,0
order warna beige dateng warna kuning baby padahal kemarin konfirmasi kalau warna beigenya ready stok mohon lebih teliti kali kak,1
kecewa pertama respon adminnya lama sekali udah lewat hari barang kirim nyata dikabarin kalau stock habis lalu minta ganti situ pilih warna ukur l singkat cerita datang m,0
sesuai size chart,1
udah order dua kali tetep kecewa sama kirim sangat lama,0
salah warna emas lama admin jutek banget,0
barang bagus bahan tebal ga panas toko ga bagus barang kirim lewat tanggal estimasi respon toko lama banget gamau beli toko maaf,0
benerbener kecewa chekout tanggal kirim tanggal chat direspon padahal online gilir batal pesan langsung bales chatnya apa sulit bales chat beli mohon maaf min komen,0
sebenernya emang ga mau harap banyak beli pas diskon benar banget gak sesuai sama gambar padahal buat adik cowo malah kaya sepatu cewe,1
kali kalau warna udah kosong langsung beritahu jangan tanya pas ganti warna kirim warna tetap salah jadi proses kirim ikut tunda,0
emas hari bayangin aja segitu lama pas udah hari baru kasih tau kalau warna pesan kosong akhir milih warna terus pas malah kepala gak muat bagi tangan sempit banget,0
minta warna apa kirim warna apa,0
emas lama banget respon admin kurang bilang info chat ga bales terus ngubah warna konfirmasi bahan bagus kirim cepat,0
kecewa order pcs warna abu tua bahan lebih tipis order pertama warna dateng ga sesuai benar sih warna abu ga gin kayak luntur admin dichat bilang desain udah sesuai emang desain mah gimana cerita warna abu tua ko beda banget,0
kecewa sama toko catat sangat jelas pas barang datang kayak gitu komplain layan lambat lebih teliti packing cek bener rugi konsumen nama,0
pesan sesuai pesan sedikit kecewa padahal lucu unicorn,0
beli sesuai deskripsi malah kirim barang buka sepatu bola kalau niat promo beri baik jangan penting rating semat,1
iya tau sepatu murah wkwk tp gak gin bos haduh bukan sepatu bola kirim sepatu pilokan kirim wkwk,1
sepatu datang bukan sepatu bola sepatu semiformal kata bonus kaos kaki nyata ga bikin kecewa aja,1
sen warna pink dateng warna hitam mau estimasi jauh sama aja langsung belanja pasar,1
tipu walaupun diskon harga jual kirim sepatu sesuai gambar,1
bahanya tipis warna rata,0
ga real pict bgt gambar sepatu futsal datang sepatu apa kecewa berat,1
kualitas gambar,1
ukur sesuai pesan xl bentuk barang ukur kecil m gede ukur l xl payah,1
sen warna beige dateng mocca kecewa banget,1
salah kirim malah polos chat susah banget jangan marah kalau kasih rating jelek udah bilang kan chat padahal online terus ga dibales respon jual sangat kurang,0
barang sesuai pesan,1
gede dapet warna ngejreng motif rem,0
admin jelas balas pesan udah milih abu tua tp nyata kirim merah maroon dibenerin lg sistem bingung,0
warna pinknya lebih matang foto bukan baby pink kayak dekat pink fanta aku gasuka jadi mon maaf,0
bulu respon jual kurang baik moga tingkat,1
bahan tipis banget kak bilang transparan,1
pesan warna peach kok datang putih,0
pesan gak sesuai pesan datang malah tali tiga salah semua,0
expetasinya slide realitanya slide beda banget warna mo nang padahal aku mah ga permasalahin bahan penting warna tp malah dapet warna kuning ngejreng begini,0
benar tau tns id jual profesional sangat sayang admin tau atur dropshiper apa sungguh sangat kecewa sikap admin sangat profesional menelfon costumer memberitahukan tlf pihak jual shopee kecewa,0
order salah ukur jenis warna aja benar itu benernya cuman biru cerah salah percuma minta note ga baca kalo warna gada ga dinote balik langsung kirim kasih bahas asli enak sisa kurang puas,0
sen hijau lumut dapetnya biru dongker minta dinote percuma notenya ga baca hadeuh untung ukur bener,1
pesan maroon dapetnya hijau lumut ukur sen xxl dapetnya xxxl kasih menang bahan enak sisa kecewa minta dinote pesan percuma pesan ga baca ga sesuai kirim ampun dah,0
sen tanggal baru dibales tanggal aju batal tolak tanggal an sabar nunggu batas waktu emas untung tolong produk bagus liat komen star belum kata respon lebih baik sama aja btw tali hoddie nya tali sepatu plus bahan tebel,0
warna minta sesuai minta latte kalau gaada hitam putih kirim warna hijau,0
maaf sebenernya bahan bagus banget cuman kecewa salah warna kata coba tlp no invoice ku tp gaada sudah moga depan ga gin lg ka,0
datang warna putih sama item kalau dipake jadi pusing plastik gelombang,0
sen abu misty muda dateng tua gasuka warna,0
warna sesuai konfirmasi warna tetap aja salah respon jual gak jls kirim lama sekali dikonfirm barang salah responnya lama tanya kertas resi sempat foto nyata kertas sengaja lipat gak foto semua udah buang udah lebih jam responnya,0
kecewa banget awal sen peach eh nyata kosong terus udah mau ganti baby blue kata ready ehh napa dateng merah mana cetar banget warna,1
mas kasi bintang bagi adminnya fast respon layan baik cuma bagi packingnya kecewa sekali stock habis proses warna baby pinkok gapapa udah deal sama admin pas datang warna merah maroon kecewa banget sih pertama kali begini moga berkah toko kak,1
gaa cek dulu apa bolong,0
udah jelas terang size l dua eh kirim malah xl gede banget badan udah kayak apa dipake yaudah lah gpp,0
kirim lama warna army kosong terus konfirmasi aku minta warna maroon malah kirim warna pink kecewa,0
emas terlalu lama admin sangat responsif barang kirim sesuai pesan warna hitam kirim warna moca konfirmasi lebih dua kali belanja kecewa mungkin beli sini pikir pikir dulu bahan bgs tebal,0
emas lama bgt pesan tanggal baru kirim tanggal kirim warna ijo botol gaada konfirmasi kalau warna habis kecewa banget,0
balas chat kirim lamban nyampai lebaran hari lebaran,1
sen coklat kopi datang item,0
warna ga sesuai persen warna hitam datang warna navy,0
salah warna produk minta maroon mocca kirim warna tosaca dua padahal bahan enak banget sayang sekali moga tingkat teliti mesan warna jadi,0
huhu udah baik aku mau nunggu restok ga respon tbtb udah kirim warna gasesuai kirim hari lama banget nyampenya,1
tiga kali beli malah salah warna kecewa banget si hehe beli warna mocca malah dateng ijo neon maaf gapake foto soal udah malas,0
awal sen navy habis jadi ganti warna abu tua bahan bagus sesuai harga emas lama banget sen tanggal baru kirim tanggal,0
mesen warna hitam hitam ga ready pas dichat mnta ralat warna abu abu muda malah kirim biru menggecewakan,0
duh kecewa pesan pearch milo yg datang abu ukur salah tp gapapa lah pake aja,0
minta warna apa kirim warna apa belum udah bilang kalau warna ready gak cocok ken kembali dana aja biar sen aja kalau udah ready warna ken chat malah gak dibales mana kirim lama banget payah mana langsung kirim konfirmasi,1
maaf kasih bintang belum kasih bintang soal biar retur salah jual ukur sablon ga sesuai sama contoh terus udah kasih ukur kaya asal tempel aja terus posisi ga tengah tengah belum kasih ulas positif tetep aja,1
sesuai padahal kata hitam datang hijau,0
kecewa banget sii udah sen minggu warna kosong pas minta terus barang datang gak logo bordir dong gimana kecewa pol sih,0
sweaternya keren adem banget dipake,1
barang kirim gak sama kaya gambar,1
padahal udah nulis terang mau beli warna ungu muda kirim malah item revisi nyata dichat sama adminnya kirain bakal dituker adminnya malah ngomong muter gajelas gilir tanya malah ga jawab sedih sih bener gaada tanggung jawab,0
kecewa banget nyata bahan setip udah gitu bete banget salah ukur pas sen kecil nyata,0
kecewa padahal beli x nya bahan sekarang setebel kemaren kemarennya huaaa,0
maaf kali kasih bintang aku langgan sini kata hari bener lama banget udah hari mas kemas padahal aku langgan sini mending direspon mah gak responnya sama sekali hadeh kecewa buat kali ini,0
kurang suka xxl masak sama kayak xl kecewa dikit,0
bahan oke emas lama banget moga baik depan,0
produk baik kirim sangat lambat bilang ready tp ga kirim minggu baru barang itu difollow up terus terus kecewa lah,1
emas sangat lama sekali pesan tanggal tanggal baru kirim nunggu mau cancel dulu baru kirim hamsyong dech,0
kirim benar lama banget minggu minta batal selalu tolak kalau chat jarang ngerespon,0
emas lama banget emas lama banget beli tanggal april kirim mei,0
terlalu kecil sizenya pesan hoodie ukur l hoodie besar ga sama kecewa,1
coba gimana minta warna burgundy datang item baca coba catat beli kirim,0
awal mesen kemas lama banget konfirmasi sold out mulu udah bales udah diokein tp ga kirim akhir dibatalin sama pihak shopee gara emas lama banget terus order udah cantumin warna kuning warna cadang mocca tp dptnya warna maroon rada kecewa sih tp gapapa la,0
bahan masker lumayan walaupun tipis panjang kurang banget gak nutup ampe dagu bawah kirim super lama sistem po pdhl cuma beli buah overall thx,0
mesen barang warna mocca sama abu tua malah dateng warna maroon gimana si kalau orang pesan liat baik mba biar ga salah kasih warna,0
kemas lama hari barang baru,0
beli biru dateng ijo wkwk,1
udah pesan kali pertama produk bagus dua cacat jahit ga rapi terus bagi bawah terlalu kecil ga sesuai ukur mohon baik,0
ketiak robek jaitannya kurang kencang,0
mesen warna hitam gaada oke akhir ganti warna abu gua padahal udah x order sini baru kali kirim lama pis hari wkwk padahal jkttgr,0
kecewa banget si sebenernya minta warna ungu muda kosong jadi kasih warna padahal apknya ready kali kalau emang kosong jangan readyin,0
kualitas bagus jual ga teliti sen variasi apa kirim apa kecewa,0
gak sama ama pertama,1
meski ga sesuai pesan gapapa deh mumpung diskon sellernya moga lebih diperhatiin kalau catat request warna,1
ukur xl lebih kecil ukur l hampir sama ukur m,1
ukur kurang besar bahan lumayan,0
masker gak kirim emang sih cuma perak tetap kecewa,0
pesan warna kuning lengan panjang tp kata habis padahal pas pesan stok banyak baik hati ganti warna eh kirim lengan pendek selisih kan banyak chat seller suruh return tp situasi lg gak aman males banget harus selisih harga kembali tp sellernya cuma minta maaf aja rugi,0
pesan warna peach datang malah pink baby gapapa lah,0
warna random kasih biru semua warnannya hm kurang suka bahan bagus tebel,0
bonus kaos kaki gaada kualitas sepatu jelek ngelupas,0
kaos terima bolong ken return malah mahal ongkir jadi pasrah aja,0
nerawang si biasa bagus banget but nerawang beda aja gitu emang si promo tp ga kaya biasa banyak banget koleksi tns tp kali kecewa banget rasa,0
kirim lambat bangett mesen warna apa dateng apa i dont know why deskripsi produk warna sedia kasi misal reseller,0
dian barang gak sesuai,1
beli warna neon kok datang biru padahal lihat stock neon banyak,0
produk nyata resletingnya mudah rusak,1
order warna abu misty terus kakak bilang gak abu misty aku bilang ganti mocca malah datengnya abu misty gak bilang bilang mana ukur gede banget gimana si,1
fontnya salah ka gimana nih,0
kata free aku ga dapet apaapaan padahal aku chat adminnya kata free handsanitizer mana kirim lama banget,1
mls sama jual nya pas sen gak daftar list warna terus kan bilang pesan pas konfirmasi pesan kasih warna cocok buat anak muda eh malah kasih nya warna oren kata sesuai katalog soal orang list pesan aja gak pilih warna huh,1
barang aku engga tau tulis dp judika padahal barang engga tempat sepupu aku,0
emas super lama kudu sabar sabar,1
barang pertama kali size nya salah terus kirim x oke sihh cuma respondnya kurang muas aja thanks,1
barang gasesuai sen hoodie jumper dateng zipper,1
bahan tebel banget warna nya bagus aku suka cuma karet gelang tangan kurang lebar,0
sen no kok jadi apa tulis tp udahlah kasih anak,0
kali sen kali salah ukur ukur xl kecil banget kecewa banget si,1
pesan lama sekali proses kirim sedia barang banyak,0
bagus banget sih cuman nih cacat kali lebih teliti soal sobek,0
sen ukur l dapet ukur m sedih ga muat huhu,1
ukur sesuai umum biasa pas kok kecil,1
kotor topi lakbannya jangan topi bosque kain brudul,0
hoodienya ngga sesuai ukur pilih ukur xl tp datengnya kecil banget ga muat beda sama xl satu sen xl asa kaya ukur m admin bom respon kecewa jawab min,1
benar sweaternya bagus ngirimnya lama banget,0
kecewa parah udah tulis cacat mau zipper malah kirim hoodie ampun dah,0
kirim lama stok warna ga update,0
produk ng hasil sablon not good segitu ngasih soft file ultra hd malah jelek cutting setikernya ngasal padahal file kirim png aman tinggal cetak kaga usah edit banyak admin jadi jelek cape cape buat desain eh cetak ng gagal dah,0
sen denim mocca pas smp malah dtgnya hoodie warna mocca udah hubungin jual suruh kirim biar dituker tp slalu ga sempet buat nukerinnya,1
barang bagus kecewa banget sama adminya aku sen tanggal hari tanggal maret gada kirim alas hari usaha hari terus sempat bohong kali bilang udah kirim nyata blom malam bilang proses pick up nyata sekarang gaada kirim,0
pesan tiga kali sangat kecewa udah emas lama kirim size xl padahal order size l,0
no kok kecil,0
bahan hoodienya udah bagus jahit bagus rapi cuma sayang sablon tipis jadi nerawang bahan hoodienya kaya ngeprint kurang tinta warna begar bagi gambar sesuai harga deh maaf jahat bintang next mahal gpp penting sablon mantap,0
bahan pe bukan cotton fleece udah sering toko kayak gin,0
kecewa banget sama adminnya bilang kirim via grabsend hari sabtu kemarin ujung nya barang hari selasa nya udah janjiin kirim senin padahal udah beli sini tp kecewa banget tadi mau beli sini koleksi warna jadi mikir kali kalau begini,1
jual ga mau disalahin ga mau rugi tp beli dirugiin konfirm telat layan ga bagus kirim selalu lebih waktu tentu harus same day jam tp hr,0
stok barang ga sama kirim sameday lebih hr,1
kecewa sih sepatu nya kecil padahal sen ukur biasa pakek muat terus kaos kaki ga kasih padahal pas mesen bilang gratis kaos kaki kali lebih teliti emas nya,1
respon tunggu,1
bolong huhu padahal bahan enak,0
maaf kasih bintang produk kirim fungsi baik masa sletingnya bawah gak buka sih rusak tuh sleting nya kali kalau kirim cek dulu barang nya kalau kayak gin jadi rugi ganti sleting,0
beli satu jaket warna hitam bagus satu jaket warna hijau neon ngga karuan kotor sekali barang lama entah bos mau jual crewnya ga teliti kecewa proses ambil punsuper lamackck kira toko baguskarna banyak review bagus nyata dpt apes,0
order dua hitam jadi mocca,0
sangat muas ukur xl nya kecil banget,1
kecewa x sen dua warna sesuai dulu langgan beli sini order dlm jumlah banyak lewat line ga salah warna ukur sen dikit via shopee harus minim salah malah ga sesuai buat bahan adem tp warna ga sesuai,0
stok sedia hilang pilih beri informasi lama balas chat lama emas hingga hari,0
jelek banget jahit nyesel gw beli sini toko lebih murah,0
awal mesen xxl l ganti xl m mesti uang kembali ribu sekian gak kembali,0
produk bagus sayang salah kirim warna respon jual kurang baik,1
maaf kak aku kasih bintang tulis hoodienya ga nyala bahkan udah videoin pake flash foto tetep aja kaya bordir biasa kecewa sekali apalgi tadi kado saran aja kalau mau kirim buat langgan cek dulu kak bordiranya nyala,1
wkwk ukur l udah kayak ukur m udah dua kali kayak gin bagi kupluk susah bat masuk lingkar kecil banget haduh,0
return kirim udah minggu lebih gak kabar,1
kirim cepat cuman gasuka cara ngasih tau jelas ready tidak warna produk bayar bilang ready nyata bayar bilang ga kali lebih jelas memberitahu ready tidak warna produk,0
sizenya kecil ga size chart,0
bahan tipis robek sedikit,0
barang salah warna udah aku tulis catat order padahal terus ga ganti kata,0
nyesel beli warna biru baby malah stocknya habis,0
bahan tebel sih kurang puas bolong gmana sih barang reject kirim,0
padahal udah chat jual minta tukar motif jaket tp baca direspon,1
hoodie jumper coklat kopi warna sesuai gambar,1
cek trnyata bnyak ketuker ukur bales dulu kak chat ku bakal tak ubah bintang,0
barang memang bagus tp emas produk sangat lama resi keluar jg padahal butuh cepat pakai pesan tanggal baru dkirim tanggal,0
resleting jaket rusak kalau mo kirim harus cek dl,0
kualitas kurang bagus harga tawar seller,0
lumayan cepat layan produk luar lambat responnya sen cas samsung note plus udah satu minggu cek ada,1
sangat suka warna sesal beli warna padahal terang order tulis orange neon benar order warna latte habis terus ganti warna eh malah makin sesal,0
masa lama banget parah mau beli mending beli hari dipake dluar kota,0
makasih kak barang dah selamat,1
awal mau batalin seller bales chat pas udah minta batalin ama acc batal tau tau langsung ngirim minta warna mocca kalau baru warna maroon pas chat bilang kirim warna mocca pas datang malah warna maroon minta tuker kena cas maaf thx,0
putih nerawang bahan beda sama hoodie jumper gak beli,0
bagus sih yah tak kasik binyang aja kurang puas warnannya tali sekali sama min kantong tinggi belah min seluruh bagus kualitas sama harga,1
terlalu kecil ukur m nya bro,0
ukur kecil sesuai,1
cepet banget sen tanggal hari dah nyampe bahan tipis enak cocok buat daerah cuci sablon rusak ngeletek gimana dong,0
tipis banget beda banget sama beli pertama tu tebel banget sekarang tipis banget kecewa,1
kualitas jaket oke kirim kacau bgt bayar mahal gosend tetep aja sampenya lama chat lama banget responnya tau gitu pake jasa kirim standar aja,1
kasih malah ngga tulis kecewa banget tambah proses lama banget,1
kecewa kirim belum sempat batal sekarang hoodie datang malah fontnya salah tulis gak tengah udah gitu lingkar kepala kecil sempit,0
jual slowrespon minta ganti warna mustard tetap kirim maron gaapa lah kirim barang bagus mau buat couple kirim warna beda,1
barang overall bagus emas sangat lama pesan tanggal baru kirim tanggal padahal bilang kado respon jual ramah pemberitahuan kalau reflektif nya kosong cuman maaf kasih bintang,0
sen ukur xl datang malah l udah komplain ga respon sekarang kali kalau mau packing cek dulu ka ukur barang pes,1
layan ga bagus sama sekali tp baju bahan la,0
nyewa orang buat jadi admin balesin chat kayak elah slowrespon slow kirim konfir barang kosong aja hari gitu gilir minta batal gamau bad service,0
