review,rating
pesen xl dikirim xxl,3
"Agak kecewa karena waktu co warna beige nya ready, tapi tbtb di chat dan dikabarin kalau warna nya udah gaada. Cuma dikasih beberapa opsi warna, jadinya terpaksa memilih. 
Kalau misal barangnya tidak ready mending dibuat kosong di stoknya",3
"Warna:pesan warna hitam dikasih warna beigi
Desain:bagus
Bahan:bagus",3
kecewa bgt resletingnya baru dateng lgsg rusak.,3
"Menyayangkan, karena ada yang sobek. Pihak toko tidak mengecek kembali",3
Banyak noda dihampir semua bagian jaketnya,3
"Bahan:tipis enggak, tebel juga enggak",3
Ini type jaket yang bahannya baby Terry tebel agak berbulu jadi pas dipakai tidak menyerap keringat,3
"Tampilan:sesuai harga (size m kekecilan harusnya l or xl)
Warna:hitam",3
dapet yang ada nodanya,3
"Ada sobek dikit bagian bawah , pas dibuka beh banyak minyak dalam packingnya untung gk sampek kena hodienya tapi bahan adem bagus",3
"agak kecewa.. pernah beli sekali datengnya bagus bahanya tebel dan karet di tangan tidak kendor.. yg skrg bahan tidak terlalu tebal.. masih oke lah jahitan rapi bordiran oke bgt size tepat, tapi karet di pergelangan kenapa kendor banget jd kurang bagus",3
"Kenyamanan:tidak tahu karena buat kado
Saran Tampilan:tolong diperhatikan control pesanannya jangan sampe salah kirim

Pesan warna baby pink yg dtg grey dan pelayanan utk minta ditukarnya susah bgt hrs ini itu, seller kurang responsif.. padahal buat kado daripada ngabisin waktu tuker ya udh kasih apa adanya aja.. sangat kecewa sih",3
sedih bgt ga sesuai kalo warnanya gpp karena sesuai yg aku mau tp ukurannya ngga.. pesen xxl tp kynya xl,3
"Tampilan:bagus
Warna:dipesen lain datangnya lain

Bahannya bagus cuman lebih teliti aja dalam packing di pesen green lime dikirim biru stell",3
Bahannya sih tebal tapi kasar,3
"Warna:beige
Tampilan:lumayan

Ga tipis ga tebel jugaa, lumayanlah",3
"Sepadan dengan Harga:banget
Pas untuk Acara:main
Kenyamanan:kurang sedikit

Tolong tingkatin",3
"Warna:putih
Tampilan:lumayan
Bahannya bagus, tebal dan halus. Cuman sablonnya kecil. Biasa beli ukuran A4 ukurannya gak sekecil ini",3
"Sebaiknya jika tidak ready cantumkan saja di stock option Pas buka kayak yang ready banyak
Tapi ternyata tiba2 di pm kalo yg ready cuma Navy, hitam, putih
So basic",3
"Tampilan:kurang sesuai
Warna:untuk warna Charcoal nya bagus tapi untuk coklat mocca ada bagian benangnya yang beda warna sendiri

Yang satu ada logo sweponya tapi yg satu hanya ukuran saja terus dibagian tangan sama bagian bawah Hoodie sangat berbeda tampilan dan modelannya sama ada bagian yg tidak rapi benangnya pada keluar, saran sih sering di cek kembali bahan yang dipake untuk setiap warnanya",3
"Warna:peach
Tampilan:baik

first time belanja disini, awalnya ragu ragu, tapi setelah lihat komenan orang lain, jadi yakin buat belanja disinii, worth it buat harga seginii, luarnya agak kasar, tapi dalemnya lembut, tembus pandang sedikit je, makasih kak, amanah selalu, semoga banyak banyakin voucher",3
"Warna:lucu
Tampilan:bagus

Sayang Yang bagian satu tangan itu agak longgar sebelah karet tangannya",3
"Warna:tidak sesuai

Produknya lumayan, tapi saya pesan warna green sama biru, yg dateng malah hitam sama pink.",3
"Warna salem diganbar kayak peach gtu , eh dateng2 kayak coklat wkwk mana banyak noda putih kayak kapur bekas nandain ,ampun deh",3
"Tampilan:ok
Warna:ok
Kotor ga tau padahal ini baru pembelian pertama dan warna jaketnya udah bagus, kaget lihat dalemnya banyak noda hitam yang ga ilang walau udah dicuci",3
"Size jauh banget dari size chart, bahkan ukuran xxxl aja ga sepanjang ini. Ditanya size via chat cuma ngirim foto chart doang tanpa ngomong apa apa. Baju bener bener polos tanpa merk atau apapun ga seperti foto",3
Pengemasan lama alasannya karena nunggu di bordir dulu. harusnya kalau po bilang. bahan sesuai harga. sama sekali ga lembut. lumayan kecewa sih~,3
resletingnya serer pas dinaikin malah gabisa diturunin yg lain ditingkatkan lg QC nya,3
"Minta warna abu misty dikirim carchoal, gasuka warnanya, padahal checkout pas lg live",3
Order warna olive eh besoknya dibilang olive habis. Pilihan hanya beberapa akhirnya pilih matcha. Tenyata aslinya matcha kurang oke dan bahannya ga sama kyk punya temen gw yg pernah beli disini kecewa. Yg skrg tipis ga tebel kyk punya temen gw,3
"maaf, resletingnya rusak.. gabisa dinaik turun
warna tdk dicantumkan tersedia / tdk, ditanya di chat ga bls2.. giliran sdh co baru dikonfirm kalo warnanya sold, akhirnya ganti warna lain
tp saat konfirmasi, pelayannya ok
tks",3
Barang sesuai dengan harga tapi kecewa dengan kondisi strapnya karatan,3
"Kualitas:standar

gk tipis, gk tebel standar lah. tapi lumayan kecewa soalnya dulu pernah beli disini bahannya tebel enak tapi ini sekarang lumayan tipis, ada noda juga di beberapa bagian jadi lumayan bikin kecewa jg jd bintang 3 dulu",3
"Warna:salah warna
Tampilan:salah kirim desain

Sumpah kesel bgt!! Lain kali teliti ya, masalahnya kalo salah warna gpp ya kalo ini salah gambarnya! yg dipesen apa yg di kirim apa, tolong setolong tolongnya mohon teliti.
Dikarenakan ini untuk kado mau gk mau saya kasih hadeh",3
"Gimana sih min orang pesan nya ukuran XL, bukan XXL. lebih diperhatiin lagi dong. bagus sih bagus tapi kebesaran banget.",3
"Kenyamanan:halus
Sepadan dengan Harga:lumayan
Saran Tampilan:cocok buat dingin

Kalau stoknya habis harusnya jangan ditampilin di barang ready . Sengaja beli karena urgent untuk pemakaian di hari yg sudah di tentukan tapi dikabarin barang habis",3
benangnya sangat berantakan nih,3
"Volume warnanya beda, padahal udh dikasih tau kasi L aja biar volumenya sama, tetep aja beda warnanya, ga couple dong namanya, gimana sih?",3
"Warna dikira cokelat ternyata agak kehijauan.
Dengan harga segitu ya lumayan sih tapi jaketnya tebel banget jadi mungkin akan terasa gerah pas pakainya.",3
"Warna:bagus
Tampilan:bagus
Hoodie Jumpernya pas emang cari yang over size tapi celana joger ternyata jumbo banget ukurannya, perutnya kukira ada talinya ternyata tidak jadi gak bisa di pakai karena kedodoran banget Kukira celana itu standar ukurannya ternyata tidak, yang datang ukurannya jumbo banget Mungkin salah di aku yang gak cek dengan teliti tapi barangnya bagus banget kualitas nya Itu fotonya sama ukurannya XL tapi emang beda merek cuman aku kira beda nya tidak jauh ternyata jauh banget",3
"Tampilan:tidak sesuai

pesan yang polos datangnya tidak polos",3
barangnya bagus tapi kainnya tipis dan kecil bagian perut tapi bagian tangan sangat besar,3
"Warna:sesuai
Tampilan:sesuai

aku pikir ukuran m nya gede ternyata ukuran m nya kecil banget",3
"Warna:WARNA TIDAK SESUAI , kalau memang stok habis harusnya beri keterangan

Harganya terjangkau , tapi kalau anda mencari soal warna mending jgn ditoko ini",3
"Warna:ini army yang saya maksud ya kak saya mintanya warna army, yang datang hijau botol. kalau misal warna yang disediakan kosong, mohon chat ya kak:) jadi tidak sekecewa ini saya.

untuk barangnya oke",3
"Tampilan:bagus bahannya tebel
Warna:lucu jg

Slowrespon, dan aku mesen instan tpi ga dikirim di hari yg sama agak sebel sih krna kita udh bayar dgn ongkir instan tpi dikirim ttp besokannya. Tp buat hoodienya bagus kok",3
"Tampilan:lumayan
Warna:hitam

Gw kasih bintang 3 karna pengiriman lama. Tb 183 pakai XL panjang nya kurang 2cm an",3
"Tampilan:bagus
Warna:abu""muda

Bagus sih tapi agak tipis, di dalemnya juga jelek Kalo dicuci pada mengelupas busanya",3
"Warna:beige
Tampilan:bagus cuman, harus nunggu 5 hari banget apa ya min ? lama banget

Bagus bahan lembut sesuai harga",3
"Tampilan:Untuk produk ini agak gak rekomended ya. Jahitannya gak rapih. Malah bawahnya ada bekas jahitan yg dibuka.
Warna:abunya agak kusam.

Beli cardigannya bagus, kirain jaket ininya jg bagus, rapi ternyata gak. Jahitannya gak rapih banyak benang2 bekas jahitan yg dibuka. Zippernya jg gak mulus. Tersendat2.",3
Quality controlnya gak bagus,3
"Adminnya gak jelas bgt, diawal nanya bisa tukar size gak kalo kekecilan dan dijawab bisa trs dichat lagi gak bisa haha terus jawabannya juga ngeledek, kasihan bgt punya karyawan modelan kayak gt, pemilik udah bangun brand dgn kualitas yg bagus tapi sayang karyawannya kurang ramah dan tidak jelas dalam merespon konsumen",3
Tampilan:banyak noda di bajunya,3
"Tampilan:bagus
Warna:sesuai

Maaf tidak bisa memberi bintang lebih karena ternyata bahannya tipis dan bekas jahitannya gak dibersihkan",3
"Warna:sangat baik
Tampilan:bagus dan lembut cuma kurang tebal",3
"Bahannya bagus, cuma ukurannya agak kecil dari biasa ukuran yang di pakai, saran klo pilih ukuran pilih yang agak besar sedikit dari ukuran yang biasa dipakai, misal ukuran biasa M di sini harus pilih L",3
"Warna:bagus
Tampilan:lumayan

Pas dicek ada yg bolong bahannya juga kaya yg udah lama dipake gitu apa gara² dapet diskonan kali ya, thank seller",3
Bagus bahan tebal tapi sayang ukuran xl nya terlalu besar,3
"Shopee mall tapi kualitas masih biasa, bahkan punya saya lecet di lengan",3
Salah size bahan tebal bgt ternyata huhu,3
Yang di pesan UK XL yang datang L,3
"Tampilan:bagus cocok buat cuaca dingin
Warna:bata cocok buat pria wanita

Bagus dipakai buat cuaca dingin",3
"Tampilan:lumayan
Warna:mustard

Ukuran L bahannya tebal dan bagus sesuai dengan yg di live tapi ukuran M saya kurang suka di karena kan bahannya tipis n warna tidak sama 
Kalo ukuran L good nice 
Ukuran M not good",3
Kurang tebel dan ukuran XXL ternyata masih kecil gak sesuai perkiraan,3
"Terlalu kecil di adek saya, untuk anak SMP yg BB nya 38 aja agak ngapret. Kirain dewasa size.",3
"Warna:latte
Tampilan:lumayanlah

Kak katanya ngga berbulu jaketnya tpi ini kok berbulu kak
Tapi baguslah untuk harga segitu",3
"Warna:mocca
Tampilan:biasa",3
"bahannya panas, benang banyak keluar dan ga rapi",3
Sebenarnya bagus sih cuma terlalu besar dan terlalu tebal trus ga ada talinya jd melorot,3
"Warna:bagus sesuai pesanan SAGE GREEN & MAROON
Tampilan:bagus cuman kerah lehernya kegedean
lumayan sih, tampilannya bagus cuman kerah lehernya kegedean (my opinion), dan ada beberapa bagian jahitan yg kurang rapi / kurang dibersihin tapi gapapa lah biar saya yg rapiin bersihin sendiri mumpung lagi gabut, untuk ukuran benangnya bener 20s tebal ±200gsm cuma bahannya berbeda dengan bahan kaos yg dibeli ditoko sebelah sama² catton combed tapi ini agak beda sedikit, apakah kaos yg ini ada campuran PE nya atau tidak atau mungkin kaos yg toko sebelah yg ada campuran PE nya ntah lah saya tidak tau dua dunya nyaman nyaman aja kalu dipakai, overall untuk harga diskon segitu worth it lah.",3
"Tampilan:bagus
Warna:bagus

Banyak benang yg keluar",3
"Saran aja buat yg mo beli, gedein dikit dari size biasanya, milih L rasa kek S sumpah",3
"Warna:cakep
Tampilan:oke

Bagus bgt cocok.. enak di pakenya .",3
"Warna:oke
Tampilan:lumayan

Dengan harga yg dibilang lumayan kualitasnya sedikit mengecewakan, bahannya tipis engga yg setebel itu, ga sesuai sama deskripsinya",3
"Tampilan:semoga awet
Warna:hitam

Terimakasih barang pesanannya sudah sampai dengan selamat di tujuan walaupun agak lama pengirimannya",3
"Kecil banget. Aku yg kerempeng aja kekecilan, pdhl ambil L. Mana L sama M gaada beda besarnya",3
"Tampilan:bagian belakangnya terlalu pendek

Mohon maaf banget ga sesuai ekspektasi aku karena baca review orang². Ternyata bahannya agak kasar dan panas",3
"Kualitas cukup bagus, sesuai dgn harganya",3
"Tampilan:biasa saja
Warna:sesuai",3
"Warna:sesuai yg dipesan realpic
Tampilan:bagus buat buat saya

Barang sebelum pengiriman mohon dicek dulu atau sengaja jual yang jelek dulu. Jahitannya acak acakan, utamakan kepuasan pelanggan. biar jadi langganan, ga cuman sekali beli udh",3
"Warna:hitam
Tampilan:baik",3
Hmm ini pembelian ke 3x bahan lebih tipis dan tembus pandang daripada yg sebelumnya,3
"Warna:BIRU NAVY

Bahan hoodienya makin kesini makin tipis
Padahal awal dulu order tebel"" makanya mau repeat order
Sudah 4 kali order bahan yang dihasilkan menurun terus",3
"Pengirimannya lama banget, pesannya dari tanggal 20 oktober baru sampai tanggal 14 november hampir sebulan. Buat kualitasnya si lumayan lah, kirain yang agak tebel gitu bahannya soalnya lihat di komen katanya tebal ternyata lumayan tipis tapi gpp lah mungkin sesuai sama harganya",3
"Tampilan:bagus
Warna:sesuai

Resleting rusak",3
"Warna:biasa
Tampilan:biasa

Salah beli cok ini cardigan sweater yang gua mau beli cardigan rajut. Jangan buru-buru ya ges kalo beli apa-apa. Kegedean harusnya beli yang m aja",3
Bagus bahannya dan XXL itu sangat oversize,3
Sablon warna tidak sesuai tulisan moodnya harusnya putih tapi ini malah hitam,3
"Warna:pinknya kaya luntur, aku kira bakal dusty pink bgt, tapi ini agak luntur, tapi bahannya bagus kok",3
Yg beige lebih kecil dari pada yg charcol padahal sama2 xl dari lablenya. Heran,3
"Yg warna hitam, sizenya ngga sesuai sama di keterangan produk.",3
"Tumben gini bgt, mesen warna late tp dikirim item...
Sebelumnya aku pernah mesen late, tp yg dtg mustard Skrg mesen late tp yg dtg item",3
"Warna:Biru navy
Hoodie zippernya bagus iya walaupun enggak dapat warna yang request (ungu tua) tapi enggak apa-apa, karena saya sukanya oversize jadi ambil ukuran XL. Bagian lengannya lebar iya walau ada karetnya tapi pas di pakai pergelangan tangan enggak bisa tahan jadi jatuh terus deh.",3
Pesan yang gambar roti Dateng malah ga sesuai tapi yowis terlanjur,3
"Mintanya dusty pink, sy tanya katanya ready, yg dikirim malah baby blue hadeh",3
"Barang sudah di terima Tapi ntah kenapa ini kyk nggak niat banget
Pendek Klo dipake depan dan belakang tuh panjangnya nggak sama rasanya.
Sampe ku kasih tempelan patch gambar kucing biar ga kesel liat jaket itu",3
"Warna:kirain warnanya cerah tapi gpp bagus kok

Salah ambil ukuran, ukuran L di aku cuma pas aja tapi it's okey bagus kok cuma warnanya aku kira agak cerah ya beda sedikit dari ekspektasi aku, tapi bagus kok",3
"Barang sudah sampai dgn selamat ..
Tp sayang untuk bahannya tdk sama sprt yg dulu yg prnah beli jg di toko ini .. dulu kainnya tebal sekarang sgt tipis sekali .. dpt harga murah tp barangnya gk sesuai ekspetasi kali ini bintang 3",3
Pesan warna beige warna latte yg dikasih GG,3
"Tampilan:lumayan dengan harga segitu
Warna:hitam",3
"Tampilan:bagus
Warna:bagus

bahannya kaku :( tipis juga 
tapi bagus buat harga segitu",3
"Tampilan:hitam

Ok
Terlalu kecil
Baik
Ya sudah terimakasih seller. 
Hehe",3
Pesennya L malah dikasih m hadeh,3
"Warna:beige
Tampilan:bagus dan nyaman sweater tapi sweater robek di dalam 

Bagus sweater pas",3
"Biasanya saya pakai Ukuran L muat, tapi ini ukuran L Nya kecil .kalo gtu tadi pesen nya Xl aja",3
Warna:minta denim datengnya ijo tua,3
"Warna:Warna tidak sesuai

pesan warna anu yg datang warna cream 
tpi dri segi kualitas oke
mohon lebih teliti saat mengirim barang",3
barang biasa aja dengan harga segitu,3
Tampilan:pesen yang pertama bagus tebel lah pesan yg kedua kalinya kok bahannya tipis ada nodanya juga,3
Bahan beda sama yg beli waktu awal swepo,3
bagian dalem hoodienya bolong,3
"Warna:abu misty

Pembelian kedua. Gatau apa warnanya ngaruh ke bahan atau engga, pernah beli yg warna item itu bahannya lebih tebel dan ga terlalu panas tapi yg ini bahannya lebih tipis, jahitannya kurang rapi dan lumayan panas. Tapi buat harga segitu oke aja sih, mungkin lain kali beli yg model lain aja.",3
Tampilan:ukurn m nya kebesaran kaya ukuran xl,3
"Warna:oke
Tampilan:penilainan untuk celananya pas warnanya bagus nyaman",3
Ini gimana sih sellernya ga teliti masa saya pesen warna abu abu tua di catatan padahal tp yang datang warna cream kecewa sangat!!!,3
"Warna:Hitam

Barang sudah diterima kak, kain bagus.
Tapi karna desain yang dikerjakan tidak ditunjukkan lebih dahulu, dan langsung dikirimkan.. Akhirnya yang jadi tidak sesuai konsep dan harapan.. Format desainnya terlalu kecil tdk memenuhi sisi kaos, dan letaknya terlalu ke atas.. Terimakasih.",3
Ga sesuai dgn pesanan pertama. Pesanan kedua kainnya tipis,3
"Warna:salem
Tampilan:bagus",3
"Tipis kainnya, ga kayak beli pertama kali.. Waktu pertama kali bahannya tebel keliatan premium sekarang menipis",3
"untuk ukuran pas, tapi warnanya luntur pas di cuci. emang si harganya segitu tetep aja lah Luntur mah luntur aja padahal baru pertama kali dicuci setelah beli",3
"Tampilan:polos
Warna:hitam

Tipis tapi worth it lah",3
"Warna:hitam
Tampilan:bagus

Baju bagus bordirnya juga oke cuman kok sekali pake warna itemnya jdi bule gitu ya gak hitam pekat gtu sayang baget padahal bagus SII, dan ukuran untuk ld 130 itu terlalu kecil biasanya pake ld 130 itu udah oversize banget tapi ini baju dilintingnya susah bajunya kaya ukuran ld 120 yang sempet beli di toko sebelah",3
"Warna:Standar

Ukuran lebih besar dari keterangan.",3
"Pengemasan dan pengiriman bagus. Tapi bahan hoodienya gerah dan kaku ya, bukan yg halus lembut gitu. Udah gitu dibagian belakangnya kotor bgt kaya yg habis keinjek. Di kamera gak terlalu keliatan.",3
"Warna:cream, m

Bahan dalemnya agak kyk kain flanel",3
"Tampilan:biasa
Warna:sesuai

Ga tau karena flashsale atau apa, yg dikirim barang reject wkwk",3
"Tipis banget, gak kaya produk swepo yang ku beli sebelumnya",3
"Warna:tipis padahal di Live tebal bet kainnya, tapi gak papa ada harga ada barang:)",3
bagus tapi agak kotor dikit,3
"Pesen warna apa main confirm"" aja , sudah tau stock habis dipaksa pilih warna lain ga boleh dibatalin, uda langganan disini padahal
Kecewa sih",3
"Tampilan:tipis, setipis kulit bawang",3
pesen xl datengnya xxl,3
Intinya ada harga ada rupa.. jadi dgn harga segini gausah berekspetasi lebih..,3
Inti nya ada harga ada rupa.. jadi dgn harga segini gausah berekspetasi lebih deh,3
"Warna:sesuai pesanan,
Tampilan:bagus

Sayangnya bahan tipis. Gak seperti bahan swepo",3
"Tampilan:bagus
Warna:hitam, beige

Bahan agak nerawang dikit.
Bahan lembut dan sesuai dengan gambar.
Sablonnya ada yg kurang rapih.",3
Jangan terlalu berharap lebih dengan harga segini setara dengan harga aja,3
"Tampilan:size sesuai deskripsi

Proses masuk kurir dan pengiriman lumayan lama... untuk bahan kayaknya fleece PE... semoga tidak cepat pudar warnanya... makasih",3
Tampilan:bagus okey lah,3
"Warna:hitam

Pelayanannya bagus ramah, tapi next time kalau barang habis jangan lupa di close yah..!",3
Bagus banget kak barangnya tks,3
"Tampilan:bagus tebal
Warna:hitam

suka nnti beli lagi",3
"Warna:putih

jahitannya kurang rapih, ada benang yang keluar. bajunya juga tipis agak nerawang",3
"Warna:kurang cakep
Tampilan:ok",3
"Tampilan:bagus
Warna:hitam

Ukuran pas dan sesuai dengan pesanan",3
"Agak kecewa sih pas pesan latte ternyata habis padahal sebelumnya masih tersedia stoknya, tapi selebihnya bagus",3
"Tampilan:bagus
Warna:bagus",3
"Tampilan:biasa
Warna:hitam

agak kecewa karena ada sablonnya yang terkelupas",3
"Tampilan:Oke
Warna:Hitam

Bahannya bagus, sablonnya aja kurang bagus",3
"TOLONG PENGIRIMANNYA DIPERHATIKAN LAGI YA, KALI INI SAYA MOLOR BNGT, PESEN KAPAN DIKIRIMNYA KAPAN",3
"Tampilan:dari segi tampilan seperti topi sd, looknya ga dapet sama sekali, cutting topi yg mungkin mempengaruhi

ada harga ada kualitas lah ya",3
"Kata anak bahannya panas, agak tipis dan kurang halus, kurang rapih jadi dia ngga mau make... maaf ya....",3
"Proses pengemasannya rapi, pengirimannya cepat, kualitas produknya lumayan cuma mau tukar size ribet banget, udah tanya di live, pas datang kekecilan",3
"Warna:bagus

Bahan tipis",3
Tampilan:baru mau coba tapi resleting udah macet kualitas sesuai harga,3
Terlalu kecil kok ukuran m nya kecil ya,3
"Warna:beige

Nggak tipis nggak tebal bahan jelek berbulu kasar",3
"Warna:tidak sesuai
Tampilan:bgus

Pesen 2 warna yg berbeda. Malah dikasih warnanya sama. Mau komplain dan ajukan pengembalian tapi males ngurusnya. Ribet lagi. Jd yauda terima aja. Bagus kok. Cuma next harus lebih teliti lagi ya mba / mas.",3
Produk sudah sampai warna dan ukuran sesuai namun kain banyak berbulu,3
"Warna:abu misty
Tampilan:biasa aja
Dulu pernah co bahanya tebel sekarang co lagi tapi bahanya g setebel dulu, tapi gpp lah",3
"Warna:olive
Tampilan:oke hanya kebesaran

Ukuran salah pesan XL dikirim XXL, penukaran agak ribet harus ke store, selebihnya oke",3
"Tampilan:baik
Warna:Latte

Untuk ukuran L terlalu pendek dan ketat, terutama di bagian karet pinggang itu sempit alhasil nggak dipake mau dijual lagi ;) biasanya klo pesen hoodie atau jaket ukuran L pasti kegedean, ini malah kekecilan
Juga pengiriman lelet",3
"mohon maaf jahitannya kurang rapi, saat dibuka masih banyak sisa benang. dulu sempet beli gak kayak gini, jahitannya lebih rapi. terimakasih",3
"Kenyamanan:jauh dari kata nyaman
Sepadan dengan Harga:gak karena bahannya panas beda sama yg beli di tiktok sop 80k lembut ini bener bener panas
Styling

Bagian lengannya gak molor aneh katanya bagus swepo tebal gak gerah ini kok gerah",3
"Kualitas:bagus

pengirimannya agak lama, ada noda juga. overall bagus, tapi lain kali dicek dulu kondisi barangnya.",3
Untuk kualitas Ok cuma sayang aja di live bilangnya dapat hadiah parfum co selama live berlangsung dan ternyata pas sampai parfumnya gak ada cuma jaket doang rada nyesel aja gak sesuai sama yg dibilang,3
"Styling:bagus
Kualitas:bagus
Saran Tampilan:cukup

Pengiriman lama dari tokonya, untung ketolong kurirnya yang kilat sampenya klo barang bagus sesuai orderan",3
"Beli ukuran M tidak seperti ukuran M pada hoodie umumnya, ku compare ama hoodie yg lain ini berasa pendek bgt, saran yg biasa make M bagusan beli yg XL, gk tau dh ini mau dikemanain.",3
"Kapasitas:bagus
Saran Tampilan:bagus
Pas untuk Acara:kasual

bagus sih, tapi sayang resletingnya mudah rusak / macet dan sekarang udah rusak",3
"Pengemasan dan pengiriman lumayan cepat. Biasa normal, thanks",3
"Kualitas:oke
Pas untuk Acara:aantai
Sepadan dengan Uang:mahal

Dusty pinknya sangat disayangkan",3
Padahal bentuk font sama warnanya udh dibilang reflektif rainbow:(,3
"Kualitas:tebal
Kenyamanan:tidak nyaman kasar",3
"Quality:jahitan rapi pol
Wearing Comfort:nyaman sih dipake

Cuma bahannya agak kasar gasi? Kaya bertekstur gmn gt, handfeelnya bad, tpi bahan bagian dalemnya lembut adem, warna olive jg bagus, rib nya lemes tipis bgt keliatan murahnya",3
Bahannya beda sama yg pertama saya kali beli ka,3
"Tampilan:bahannya tipis ga tebel bgt

Lumayan.",3
ga dikirim mau gimana lagi hiks,3
"Bagus, cuma sayangnya gue pesen XL dikirim L, mau nuker juga ribet banget wkwk, dahlah mau gamau terima aja... But thanks",3
"Suka banget sama sweaternya, bahannya enak. Tapi minus di pengemasan lama banget, sempet abis garansi shopeenya, ini pembelian yang kedua kali. Mohon untuk perbaiki lagi sistem pengemasannya ya.",3
"Bahannya sebenarnya bagus, dan comfortable. Tapi warna talinya nggak match sama warna hoodienya Dichat juga kadang slow respon. Pengiriman nya cepet kok, Alhamdulillah barang yg datang sesuai dengan ekspektasi (kec. Talinya :v)",3
Baru kali ini pesen disini pengiriman lebih dari 10 hari padahal niatnya buat ngado orang :(. Tp untungnya respon penjual baik banget dan bahannya tidak mengecewakan always bagus bahannya!!,3
"Pengemasan agak lama, pengiriman cepat, kualitas kaosnya Biasa aja warna biru lebih tebel dari yang pink kaya ga konsisten gitu",3
"Yang warna merah ternyata dikirimnya maroon, harusnya bilang dulu
Tapi overall semua bagus kok bahannya",3
Sedikit kecewa karena ada dua pesanan yg salah. Salah di sablon sama warnanya padahal udah di kasi note sama di chat juga . Kedepannya jangan ada yg salah lagi ya kak,3
Padahal mesannya custom belakang pas datang malah di depan.. Ya udah lah gak papa bahannya bagus kok.. Udah 8 kali lebih mesan juga,3
Kotor sweaternya ya bahan lumayan cuma sayang banget kotor trus bawahnya bagian cutting ngga diobras kalo mretel ya hm,3
Bagus si tebal cuman request gambarnya kan kecil ditengah gitu tapi jadinya pas dateng kok gambarnya besar banget,3
"Kecewa sama pengemasannya lama banget hampir 1 minggu, tpi kalo buat kainnya tebal bagus",3
Pengirimannya lama pake banget... Bahannya sih bagus tp sayang bordirannya kurang rapih....,3
Mintanya warna latte tapi yg dikirim warna merah :(,3
minta XL yg dateng malah XXL,3
"Bahannya tebel, liat di komentar yang lain bahannya lembut halus, ini kenapa yg saya Dateng malah bahannya kasar, sama ada benang jait yg masih belom kepotong",3
Size M rasa Size XS. KECIL BGT,3
Ini juga overall baguss lh buat topi 20 ribuannya itu tadi yang disayangkan cuma lah pelayanan tokonya yg lama bgt melakukan pengemasan besok² lgi jangan gitu ya min,3
Ya bagus lah bahannya realpict kok tapi gak suka sama pelayanan tokonya soalnya ini udh di order dari tgl 17 desember bru smpe di saya sekarang lama bgt pengemasannya,3
saya minta warna mocca tapi dikasih warna salmon.,3
"Bolong dikit, kain gk setebel itu, tpi nyaman lah dipake",3
"Makasih ya
Udah dtg beberapa hari lalu
Pengemasan cepat pengiriman juga cepat",3
Sumpah jaketnya bagus sekali aku ga bohong guys tpi warna yg dipesan habis dan juga kirim 1 aja padahal itu aku mesan 2 guys UK L dan XL tpi dia konfirmasi sama aku jdi aku maunya ganti warna dan UK 22nya L tpi dikirim 1 aja dan 1nya blm sampai agak kecewa si tpi semoga aja toko ini amanah ya,3
Saya pesannya size XL kok yg datang malah XXL di chat juga lama responnya,3
"pengemasan lama dr tgl 12 sampe tgl 21 baru dikirim pas udh mengajukan pembatalan, first time nemuin seller yg benar² slowrespon pake banget, persoalan warna sempat sebel soalnya udh slowrespon tau² mau dikirim warna random, finally dikirim sesuai warna request & kualitas barang oke walaupun nunggu lama.",3
Sedih pesen xxl yg dikirimin xxxl :( jd kalo make kayak orang orangan sawah wkwk tapi bahannya bagus,3
"Kecewa,1 salah kirim yg saya pesan warna hitam datangnya warna abu muda",3
"Sweater sama Hoodienya bagus, bahannya lembut bgt. tapi saya kecewa karna. warnanya ga sesuai sama keinginan saya. saya pesen hitam sama putih yang Dateng malah maroon sama peach, sumpah beda jauh bgt, udh gitu ga ada konfirmasinya kalo warna yg diinginkan saya ga ada, pengirimannya juga lama.",3
"sumpah pdhl udah tulis di catatan kalau req font di chat malah ga di apa-apain, but sweaternya bagus",3
"Sorry aku kasih bintang 3 soalnya tidak real pict. Sablonnya kecil tidak seperti di gambar agak besar. Selebihnya bagus, thank u.",3
Pengirimannya lama bgt. Aku saranin kalo mau beli jgn nungguin event 12.12 / sejenisnya. Soalnya bakal over load. Jadi harus sabar nunggu barang Dateng.,3
Lama tapi bahannya okay,3
"gak sesuai ekspetasi, bahannya gak kaya hoodie yg biasa. bagian cropnya juga gak dijahit lagi.",3
sebelnya tuh dateng lama ukuran xl kaya ukuran l terus agak tipis dulu beli disini ngga lebih tebel,3
"Agak kecewa sih soalnya udah nunggu lama bgt dari 12.12 baru nyampe kemarin eh sizenya malah salah, ya memang masi longgar jg tpi tdnya pengen kek oversize gt, untuk bahan emg bgus soalnya dulu pernah bli tp lewat wa.",3
warna talinya ga sesuai warna sweater beda jauh. talinya tali sepatu,3
Bahan bagus tapi saya pesan warna merah yg datang maron,3
Sablonnya jelek ga merata,3
"Kemaren Beli yg XL kebesaran sekarang beli yg L malah kekecilan, Gpp lah overall Bgs Bahannya adem, Tapi pengirimanya Lumayan lama banget Pesan tanggal 12 nyampe tanggal 25 mungkin karena Event 12.12.",3
Bagus cuma kalo dichat lama balasnya sama ga dikonfirmasi dulu sama aku......,3
"Dipesan warna hitam dan di merek kemasan juga warna hitam, tapi isinya warna merah, QC mana..!!!",3
